match_datetime,duration_sec,winning_team,player_name,team,position,net_worth,kills,deaths,assists
2025-09-20 00:44,1784,radiant,gantz,radiant,3,16836,6,3,14
2025-09-20 00:44,1784,radiant,katokan,dire,2,8339,3,7,3
2025-09-20 00:44,1784,radiant,smile,dire,4,6193,3,12,9
2025-09-20 00:44,1784,radiant,bnc,dire,1,14499,4,4,8
2025-09-20 00:44,1784,radiant,fishscale,dire,5,7790,6,7,6
2025-09-20 00:44,1784,radiant,anton,dire,3,12069,4,9,9
2025-09-21 22:42,2932,dire,pizza,radiant,4,10255,2,5,24
2025-09-21 22:42,2932,dire,toyota,radiant,3,17797,8,5,12
2025-09-21 22:42,2932,dire,starlight,radiant,2,21663,8,6,8
2025-09-21 22:42,2932,dire,gantz,radiant,1,19764,8,7,8
2025-09-21 22:42,2932,dire,de,radiant,5,8631,2,12,12
2025-09-21 22:42,2932,dire,palec,dire,5,14103,3,7,9
2025-09-21 22:42,2932,dire,bnc,dire,2,32457,12,4,10
2025-09-21 22:42,2932,dire,imba,dire,3,28636,7,12,13
2025-09-21 22:42,2932,dire,mugiwara,dire,1,29493,8,10,9
2025-09-21 22:42,2932,dire,kebab,dire,4,13093,3,5,16
2025-09-21 23:52,2959,dire,imba,radiant,3,22070,6,11,14
2025-09-21 23:52,2959,dire,palec,radiant,4,9584,1,11,14
2025-09-21 23:52,2959,dire,de,radiant,5,10602,0,12,7
2025-09-21 23:52,2959,dire,mugiwara,radiant,2,19500,10,12,17
2025-09-21 23:52,2959,dire,gantz,radiant,1,30971,7,4,7
2025-09-21 23:52,2959,dire,katokan,dire,3,26338,7,8,17
2025-09-21 23:52,2959,dire,jumays,dire,4,19048,2,9,26
2025-09-21 23:52,2959,dire,fishscale,dire,1,34880,16,1,16
2025-09-21 23:52,2959,dire,bnc,dire,2,34458,18,4,14
2025-09-21 23:52,2959,dire,pizza,dire,5,16418,6,8,32
2025-09-26 22:31,2544,radiant,pizza,radiant,5,11006,2,6,24
2025-09-26 22:31,2544,radiant,bnc,radiant,2,28404,18,5,15
2025-09-26 22:31,2544,radiant,toyota,radiant,1,24241,12,2,8
2025-09-26 22:31,2544,radiant,katokan,radiant,3,22245,6,3,21
2025-09-26 22:31,2544,radiant,kebab,radiant,4,14725,3,2,12
2025-09-26 22:31,2544,radiant,palec,dire,5,6153,1,10,9
2025-09-26 22:31,2544,radiant,imba,dire,2,18341,9,7,4
2025-09-26 22:31,2544,radiant,fishscale,dire,1,18150,3,7,7
2025-09-26 22:31,2544,radiant,de,dire,3,15464,3,9,10
2025-09-26 22:31,2544,radiant,mugiwara,dire,4,11269,1,8,10
2025-09-27 00:07,4306,dire,katokan,radiant,2,27346,6,8,32
2025-09-27 00:07,4306,dire,anton,radiant,3,44301,12,8,21
2025-09-27 00:07,4306,dire,kebab,radiant,5,17605,5,7,24
2025-09-27 00:07,4306,dire,mugiwara,radiant,4,22228,8,15,33
2025-09-27 00:07,4306,dire,gantz,radiant,1,40567,19,6,20
2025-09-27 00:07,4306,dire,imba,dire,1,42028,16,6,15
2025-09-27 00:07,4306,dire,de,dire,3,25584,5,12,26
2025-09-27 00:07,4306,dire,palec,dire,5,19236,1,10,28
2025-09-27 00:07,4306,dire,fishscale,dire,2,36330,14,4,22
2025-09-27 00:07,4306,dire,zavod,dire,4,23955,7,18,19
2025-10-03 22:32,2805,dire,starlight,radiant,5,14903,5,9,12
2025-10-03 22:32,2805,dire,toyota,radiant,4,8197,3,16,13
2025-10-03 22:32,2805,dire,gantz,radiant,2,2501,6,8,9
2025-10-03 22:32,2805,dire,ponchik,radiant,3,17773,1,9,9
2025-10-03 22:32,2805,dire,imba,radiant,1,29373,9,4,7
2025-10-03 22:32,2805,dire,bnc,dire,1,38328,19,2,10
2025-10-03 22:32,2805,dire,jumays,dire,3,22572,1,7,13
2025-10-03 22:32,2805,dire,de,dire,4,14322,3,8,15
2025-10-03 22:32,2805,dire,fishscale,dire,2,31761,19,2,11
2025-10-03 22:32,2805,dire,pizza,dire,5,13545,4,6,21
2025-10-03 23:38,2514,radiant,starlight,radiant,4,14534,3,10,25
2025-10-03 23:38,2514,radiant,imba,radiant,1,30694,12,1,16
2025-10-03 23:38,2514,radiant,fishscale,radiant,2,26998,13,2,12
2025-10-03 23:38,2514,radiant,toyota,radiant,3,20791,11,8,15
2025-10-03 23:38,2514,radiant,doge,radiant,5,10758,5,8,19
2025-10-03 23:38,2514,radiant,tj4k,dire,2,19969,10,3,6
2025-10-03 23:38,2514,radiant,jumays,dire,4,10141,1,10,11
2025-10-03 23:38,2514,radiant,velidarint,dire,3,19123,8,6,5
2025-10-03 23:38,2514,radiant,de,dire,5,6481,1,16,13
2025-10-03 23:38,2514,radiant,gantz,dire,1,21681,8,10,9
2025-10-04 00:30,2021,dire,starlight,radiant,2,12812,4,7,2
2025-10-04 00:30,2021,dire,meta,radiant,1,17480,0,5,0
2025-10-04 00:30,2021,dire,toyota,radiant,3,11159,1,6,2
2025-10-04 00:30,2021,dire,doge,radiant,5,6058,0,8,2
2025-10-04 00:30,2021,dire,imba,radiant,4,5959,2,5,3
2025-10-04 00:30,2021,dire,tj4k,dire,4,13203,3,2,19
2025-10-04 00:30,2021,dire,de,dire,5,7801,0,3,12
2025-10-04 00:30,2021,dire,fishscale,dire,2,23270,10,1,7
2025-10-04 00:30,2021,dire,velidarint,dire,3,18145,13,1,9
2025-10-04 00:30,2021,dire,gantz,dire,1,23483,5,0,6
2025-10-04 01:41,2638,radiant,pizza,radiant,5,13566,2,5,27
2025-10-04 01:41,2638,radiant,bnc,radiant,1,44737,17,1,11
2025-10-04 01:41,2638,radiant,fishscale,radiant,2,29966,12,1,14
2025-10-04 01:41,2638,radiant,velidarint,radiant,3,21875,6,7,21
2025-10-04 01:41,2638,radiant,doge,radiant,4,11063,0,6,20
2025-10-04 01:41,2638,radiant,palec,dire,4,8973,1,8,14
2025-10-04 01:41,2638,radiant,imba,dire,3,18222,7,7,8
2025-10-04 01:41,2638,radiant,tj4k,dire,2,17572,8,6,7
2025-10-04 01:41,2638,radiant,de,dire,5,8027,0,9,8
2025-10-04 01:41,2638,radiant,gantz,dire,1,19923,4,8,2
